"business_id";"location_id";"type_1";"type_2";"type_3";"income";"run";"dfoundation";"dclosing";"nr_of_jobs"
10281;3251;3;3;;;0;"";"";8
10282;3251;3;1;;;0;"";"";8
10283;3251;3;1;;;0;"";"";8
10284;3251;3;3;;;0;"";"";8
10285;3251;3;3;;;0;"";"";8
10286;3251;3;2;;;0;"";"";8
10287;3251;3;3;;;0;"";"";8
10288;3251;3;1;;;0;"";"";8
10289;3251;3;1;;;0;"";"";8
10290;3251;3;1;;;0;"";"";8
10291;3251;3;3;;;0;"";"";8
10292;3251;3;2;;;0;"";"";8
10293;3251;3;1;;;0;"";"";8
10294;3251;3;2;;;0;"";"";8
10295;3251;3;3;;;0;"";"";8
10296;3251;3;2;;;0;"";"";8
10297;3251;3;2;;;0;"";"";8
10298;3251;3;3;;;0;"";"";8
10299;3251;3;1;;;0;"";"";8
10300;3251;3;3;;;0;"";"";8
10301;3251;3;1;;;0;"";"";8
10302;3251;3;3;;;0;"";"";8
10303;3251;3;1;;;0;"";"";8
10304;3251;3;1;;;0;"";"";8
10305;3251;3;2;;;0;"";"";8
10306;3251;3;2;;;0;"";"";8
10307;3251;3;1;;;0;"";"";8
10308;3251;3;3;;;0;"";"";8
10309;3251;3;2;;;0;"";"";8
10310;3251;3;1;;;0;"";"";8
10311;3251;3;2;;;0;"";"";8
10312;3251;3;1;;;0;"";"";8
10313;3251;3;2;;;0;"";"";8
10314;3251;3;2;;;0;"";"";8
10315;3251;3;1;;;0;"";"";8
10316;3251;3;1;;;0;"";"";8
10317;3251;3;3;;;0;"";"";8
10318;3251;3;1;;;0;"";"";8
10319;3251;3;2;;;0;"";"";8
10320;3251;3;1;;;0;"";"";83
10321;3251;4;2;;;0;"";"";5
10322;3251;4;3;;;0;"";"";5
10323;3251;4;3;;;0;"";"";5
10324;3251;4;3;;;0;"";"";5
10325;3251;4;3;;;0;"";"";5
10326;3251;4;3;;;0;"";"";5
10327;3251;4;1;;;0;"";"";5
10328;3251;4;3;;;0;"";"";5
10329;3251;4;1;;;0;"";"";5
10330;3251;4;3;;;0;"";"";5
10331;3251;4;3;;;0;"";"";5
10332;3251;4;1;;;0;"";"";5
10333;3251;4;1;;;0;"";"";5
10334;3251;4;1;;;0;"";"";5
10335;3251;4;3;;;0;"";"";5
10336;3251;4;2;;;0;"";"";5
10337;3251;4;1;;;0;"";"";5
10338;3251;4;3;;;0;"";"";5
10339;3251;4;1;;;0;"";"";5
10340;3251;4;1;;;0;"";"";5
10341;3251;4;1;;;0;"";"";5
10342;3251;4;2;;;0;"";"";5
10343;3251;4;3;;;0;"";"";5
10344;3251;4;1;;;0;"";"";5
10345;3251;4;3;;;0;"";"";5
10346;3251;4;3;;;0;"";"";5
10347;3251;4;3;;;0;"";"";5
10348;3251;4;3;;;0;"";"";5
10349;3251;4;1;;;0;"";"";5
10350;3251;4;1;;;0;"";"";5
10351;3251;4;3;;;0;"";"";5
10352;3251;4;3;;;0;"";"";5
10353;3251;4;2;;;0;"";"";5
10354;3251;4;3;;;0;"";"";5
10355;3251;4;2;;;0;"";"";5
10356;3251;4;2;;;0;"";"";5
10357;3251;4;2;;;0;"";"";5
10358;3251;4;3;;;0;"";"";5
10359;3251;4;3;;;0;"";"";5
10360;3251;4;1;;;0;"";"";5
10361;3251;4;3;;;0;"";"";5
10362;3251;4;1;;;0;"";"";5
10363;3251;4;1;;;0;"";"";5
10364;3251;4;1;;;0;"";"";5
10365;3251;4;3;;;0;"";"";5
10366;3251;4;1;;;0;"";"";5
10367;3251;4;1;;;0;"";"";5
10368;3251;4;2;;;0;"";"";5
10369;3251;4;3;;;0;"";"";5
10370;3251;4;2;;;0;"";"";5
10371;3251;4;2;;;0;"";"";5
10372;3251;4;2;;;0;"";"";5
10373;3251;4;1;;;0;"";"";5
10374;3251;4;3;;;0;"";"";5
10375;3251;4;1;;;0;"";"";5
10376;3251;4;3;;;0;"";"";5
10377;3251;4;1;;;0;"";"";5
10378;3251;4;3;;;0;"";"";5
10379;3251;4;2;;;0;"";"";5
10380;3251;4;2;;;0;"";"";5
10381;3251;4;3;;;0;"";"";5
10382;3251;4;1;;;0;"";"";5
10383;3251;4;3;;;0;"";"";5
10384;3251;4;1;;;0;"";"";5
10385;3251;4;2;;;0;"";"";5
10386;3251;4;3;;;0;"";"";5
10387;3251;4;2;;;0;"";"";5
10388;3251;4;2;;;0;"";"";5
10389;3251;4;1;;;0;"";"";5
10390;3251;4;1;;;0;"";"";5
10391;3251;4;2;;;0;"";"";5
10392;3251;4;3;;;0;"";"";5
10393;3251;4;3;;;0;"";"";5
10394;3251;4;3;;;0;"";"";5
10395;3251;4;3;;;0;"";"";5
10396;3251;4;1;;;0;"";"";5
10397;3251;4;2;;;0;"";"";5
10398;3251;4;2;;;0;"";"";5
10399;3251;4;1;;;0;"";"";5
10400;3251;4;2;;;0;"";"";5
10401;3251;4;3;;;0;"";"";5
10402;3251;4;3;;;0;"";"";5
10403;3251;4;3;;;0;"";"";5
10404;3251;4;2;;;0;"";"";5
10405;3251;4;3;;;0;"";"";5
10406;3251;4;1;;;0;"";"";5
10407;3251;4;1;;;0;"";"";5
10408;3251;4;3;;;0;"";"";5
10409;3251;4;2;;;0;"";"";5
10410;3251;4;2;;;0;"";"";6
10411;3251;5;3;;;0;"";"";4
10412;3251;5;2;;;0;"";"";4
10413;3251;5;1;;;0;"";"";4
10414;3251;5;2;;;0;"";"";4
10415;3251;5;2;;;0;"";"";4
10416;3251;5;3;;;0;"";"";4
10417;3251;5;3;;;0;"";"";4
10418;3251;5;1;;;0;"";"";4
10419;3251;5;2;;;0;"";"";4
10420;3251;5;1;;;0;"";"";4
10421;3251;5;2;;;0;"";"";4
10422;3251;5;3;;;0;"";"";4
10423;3251;5;1;;;0;"";"";4
10424;3251;5;2;;;0;"";"";4
10425;3251;5;2;;;0;"";"";4
10426;3251;5;3;;;0;"";"";4
10427;3251;5;1;;;0;"";"";4
10428;3251;5;2;;;0;"";"";4
10429;3251;5;3;;;0;"";"";4
10430;3251;5;2;;;0;"";"";4
10431;3251;5;2;;;0;"";"";4
10432;3251;5;3;;;0;"";"";4
10433;3251;5;1;;;0;"";"";4
10434;3251;5;2;;;0;"";"";4
10435;3251;5;3;;;0;"";"";4
10436;3251;5;3;;;0;"";"";4
10437;3251;5;3;;;0;"";"";4
10438;3251;5;1;;;0;"";"";4
10439;3251;5;2;;;0;"";"";4
10440;3251;5;2;;;0;"";"";4
10441;3251;5;3;;;0;"";"";4
10442;3251;5;2;;;0;"";"";4
10443;3251;5;1;;;0;"";"";4
10444;3251;5;2;;;0;"";"";4
10445;3251;5;3;;;0;"";"";4
10446;3251;5;2;;;0;"";"";4
10447;3251;5;1;;;0;"";"";4
10448;3251;5;2;;;0;"";"";4
10449;3251;5;1;;;0;"";"";4
10450;3251;5;1;;;0;"";"";4
10451;3251;5;3;;;0;"";"";4
10452;3251;5;2;;;0;"";"";4
10453;3251;5;1;;;0;"";"";4
10454;3251;5;3;;;0;"";"";4
10455;3251;5;3;;;0;"";"";4
10456;3251;5;3;;;0;"";"";4
10457;3251;5;3;;;0;"";"";4
10458;3251;5;1;;;0;"";"";4
10459;3251;5;3;;;0;"";"";4
10460;3251;5;2;;;0;"";"";4
10461;3251;5;3;;;0;"";"";4
10462;3251;5;2;;;0;"";"";38
10463;3251;6;1;;;0;"";"";8
10464;3251;6;2;;;0;"";"";8
10465;3251;6;3;;;0;"";"";8
10466;3251;6;1;;;0;"";"";8
10467;3251;6;1;;;0;"";"";8
10468;3251;6;2;;;0;"";"";8
10469;3251;6;3;;;0;"";"";8
10470;3251;6;3;;;0;"";"";8
10471;3251;6;3;;;0;"";"";8
10472;3251;6;1;;;0;"";"";8
10473;3251;6;3;;;0;"";"";8
10474;3251;6;1;;;0;"";"";8
10475;3251;6;1;;;0;"";"";8
10476;3251;6;3;;;0;"";"";8
10477;3251;6;3;;;0;"";"";8
10478;3251;6;3;;;0;"";"";8
10479;3251;7;2;;;0;"";"";3
10480;3251;7;2;;;0;"";"";3
10481;3251;7;2;;;0;"";"";3
10482;3251;7;1;;;0;"";"";3
10483;3251;7;3;;;0;"";"";3
10484;3251;7;3;;;0;"";"";3
10485;3251;7;2;;;0;"";"";3
10486;3251;7;1;;;0;"";"";3
10487;3251;7;3;;;0;"";"";3
10488;3251;7;1;;;0;"";"";3
10489;3251;7;3;;;0;"";"";3
10490;3251;7;1;;;0;"";"";3
10491;3251;7;3;;;0;"";"";3
10492;3251;7;1;;;0;"";"";3
10493;3251;7;2;;;0;"";"";3
10494;3251;7;2;;;0;"";"";3
10495;3251;7;1;;;0;"";"";3
10496;3251;7;2;;;0;"";"";3
10497;3251;7;3;;;0;"";"";3
10498;3251;7;1;;;0;"";"";3
10499;3251;7;2;;;0;"";"";3
10500;3251;7;3;;;0;"";"";3
10501;3251;7;1;;;0;"";"";3
10502;3251;7;1;;;0;"";"";3
10503;3251;7;3;;;0;"";"";3
10504;3251;7;1;;;0;"";"";3
10505;3251;7;2;;;0;"";"";3
10506;3251;7;2;;;0;"";"";3
10507;3251;7;1;;;0;"";"";3
10508;3251;7;1;;;0;"";"";3
10509;3251;7;2;;;0;"";"";3
10510;3251;7;2;;;0;"";"";3
10511;3251;7;3;;;0;"";"";3
10512;3251;7;3;;;0;"";"";3
10513;3251;7;1;;;0;"";"";3
10514;3251;7;3;;;0;"";"";3
10515;3251;7;2;;;0;"";"";3
10516;3251;7;1;;;0;"";"";3
10517;3251;7;1;;;0;"";"";3
10518;3251;7;2;;;0;"";"";3
10519;3251;7;3;;;0;"";"";3
10520;3251;7;3;;;0;"";"";3
10521;3251;7;3;;;0;"";"";3
10522;3251;7;2;;;0;"";"";3
10523;3251;7;1;;;0;"";"";3
10524;3251;7;1;;;0;"";"";3
10525;3251;7;1;;;0;"";"";3
10526;3251;7;3;;;0;"";"";3
10527;3251;7;1;;;0;"";"";3
10528;3251;7;2;;;0;"";"";3
10529;3251;7;2;;;0;"";"";3
10530;3251;7;3;;;0;"";"";3
10531;3251;7;1;;;0;"";"";3
10532;3251;7;1;;;0;"";"";3
10533;3251;7;2;;;0;"";"";3
10534;3251;7;1;;;0;"";"";3
10535;3251;7;2;;;0;"";"";3
10536;3251;7;2;;;0;"";"";3
10537;3251;7;2;;;0;"";"";3
10538;3251;7;3;;;0;"";"";3
10539;3251;7;1;;;0;"";"";3
10540;3251;7;1;;;0;"";"";3
10541;3251;7;3;;;0;"";"";3
10542;3251;7;3;;;0;"";"";3
10543;3251;7;3;;;0;"";"";3
10544;3251;7;2;;;0;"";"";3
10545;3251;7;3;;;0;"";"";3
10546;3251;7;2;;;0;"";"";3
10547;3251;7;1;;;0;"";"";3
10548;3251;7;2;;;0;"";"";3
10549;3251;7;2;;;0;"";"";3
10550;3251;7;2;;;0;"";"";3
10551;3251;7;2;;;0;"";"";3
10552;3251;7;1;;;0;"";"";3
10553;3251;7;3;;;0;"";"";3
10554;3251;7;2;;;0;"";"";3
10555;3251;7;2;;;0;"";"";3
10556;3251;7;1;;;0;"";"";3
10557;3251;7;2;;;0;"";"";3
10558;3251;7;2;;;0;"";"";3
10559;3251;7;3;;;0;"";"";3
10560;3251;7;3;;;0;"";"";3
10561;3251;7;3;;;0;"";"";3
10562;3251;7;3;;;0;"";"";3
10563;3251;7;1;;;0;"";"";3
10564;3251;7;1;;;0;"";"";3
10565;3251;7;2;;;0;"";"";3
10566;3251;7;3;;;0;"";"";3
10567;3251;7;2;;;0;"";"";3
10568;3251;7;2;;;0;"";"";3
10569;3251;7;2;;;0;"";"";3
10570;3251;7;2;;;0;"";"";3
10571;3251;7;2;;;0;"";"";3
10572;3251;7;3;;;0;"";"";3
10573;3251;7;2;;;0;"";"";29
10574;3251;8;2;;;0;"";"";11
10575;3251;8;3;;;0;"";"";11
10576;3251;8;1;;;0;"";"";11
10577;3251;8;3;;;0;"";"";11
10578;3251;8;2;;;0;"";"";11
10579;3251;8;1;;;0;"";"";11
10580;3251;8;2;;;0;"";"";11
10581;3251;8;1;;;0;"";"";11
10582;3251;8;3;;;0;"";"";11
10583;3251;8;3;;;0;"";"";11
10584;3251;8;3;;;0;"";"";11
10585;3251;8;3;;;0;"";"";11
10586;3251;8;1;;;0;"";"";11
10587;3251;8;1;;;0;"";"";11
10588;3251;8;2;;;0;"";"";11
10589;3251;8;2;;;0;"";"";11
10590;3251;8;3;;;0;"";"";11
10591;3251;8;3;;;0;"";"";11
10592;3251;8;3;;;0;"";"";11
10593;3251;8;2;;;0;"";"";11
10594;3251;8;3;;;0;"";"";11
10595;3251;8;2;;;0;"";"";11
10596;3251;8;1;;;0;"";"";11
10597;3251;8;3;;;0;"";"";11
10598;3251;8;1;;;0;"";"";11
10599;3251;8;1;;;0;"";"";11
10600;3251;8;2;;;0;"";"";11
10601;3251;8;1;;;0;"";"";11
10602;3251;8;3;;;0;"";"";11
10603;3251;8;3;;;0;"";"";11
10604;3251;8;1;;;0;"";"";11
10605;3251;8;2;;;0;"";"";11
10606;3251;8;1;;;0;"";"";11
10607;3251;8;3;;;0;"";"";11
10608;3251;8;3;;;0;"";"";11
10609;3251;8;3;;;0;"";"";11
10610;3251;8;3;;;0;"";"";11
10611;3251;8;3;;;0;"";"";11
10612;3251;8;1;;;0;"";"";11
10613;3251;8;2;;;0;"";"";11
10614;3251;8;3;;;0;"";"";11
10615;3251;8;2;;;0;"";"";11
10616;3251;8;3;;;0;"";"";11
10617;3251;8;3;;;0;"";"";11
10618;3251;8;1;;;0;"";"";11
10619;3251;8;3;;;0;"";"";11
10620;3251;8;2;;;0;"";"";11
10621;3251;8;3;;;0;"";"";11
10622;3251;8;3;;;0;"";"";11
10623;3251;8;1;;;0;"";"";11
10624;3251;8;3;;;0;"";"";11
10625;3251;8;1;;;0;"";"";11
10626;3251;8;1;;;0;"";"";11
10627;3251;8;1;;;0;"";"";11
10628;3251;8;1;;;0;"";"";11
10629;3251;8;2;;;0;"";"";11
10630;3251;8;1;;;0;"";"";11
10631;3251;8;3;;;0;"";"";11
10632;3251;8;2;;;0;"";"";11
10633;3251;8;1;;;0;"";"";11
10634;3251;8;2;;;0;"";"";11
10635;3251;8;3;;;0;"";"";11
10636;3251;8;1;;;0;"";"";11
10637;3251;8;2;;;0;"";"";11
10638;3251;8;1;;;0;"";"";11
10639;3251;8;3;;;0;"";"";11
10640;3251;8;1;;;0;"";"";11
10641;3251;8;1;;;0;"";"";11
10642;3251;8;1;;;0;"";"";11
10643;3251;8;2;;;0;"";"";11
10644;3251;8;2;;;0;"";"";11
10645;3251;8;3;;;0;"";"";11
10646;3251;8;3;;;0;"";"";11
10647;3251;8;1;;;0;"";"";11
10648;3251;8;3;;;0;"";"";11
10649;3251;8;3;;;0;"";"";11
10650;3251;8;3;;;0;"";"";11
10651;3251;8;3;;;0;"";"";11
10652;3251;8;1;;;0;"";"";11
10653;3251;8;3;;;0;"";"";88
10654;3251;10;3;;;0;"";"";9
10655;3251;10;3;;;0;"";"";9
10656;3251;10;1;;;0;"";"";9
10657;3251;10;2;;;0;"";"";9
10658;3251;10;1;;;0;"";"";9
10659;3251;10;3;;;0;"";"";9
10660;3251;10;2;;;0;"";"";9
10661;3251;10;2;;;0;"";"";9
10662;3251;10;3;;;0;"";"";9
10663;3251;10;3;;;0;"";"";9
10664;3251;10;2;;;0;"";"";9
10665;3251;10;3;;;0;"";"";9
10666;3251;10;3;;;0;"";"";9
10667;3251;10;2;;;0;"";"";9
10668;3251;10;2;;;0;"";"";9
10669;3251;10;1;;;0;"";"";9
10670;3251;10;3;;;0;"";"";9
10671;3251;10;1;;;0;"";"";9
10672;3251;10;3;;;0;"";"";9
10673;3251;10;2;;;0;"";"";9
10674;3251;10;2;;;0;"";"";9
10675;3251;10;1;;;0;"";"";9
10676;3251;10;2;;;0;"";"";9
10677;3251;10;1;;;0;"";"";9
10678;3251;10;2;;;0;"";"";9
10679;3251;10;1;;;0;"";"";9
10680;3251;10;2;;;0;"";"";9
10681;3251;10;3;;;0;"";"";9
10682;3251;10;3;;;0;"";"";9
10683;3251;10;3;;;0;"";"";9
10684;3251;10;1;;;0;"";"";9
10685;3251;10;1;;;0;"";"";9
10686;3251;10;1;;;0;"";"";16
10687;3023;1;3;;;0;"";"";2
10688;3023;1;3;;;0;"";"";2
10689;3023;1;1;;;0;"";"";2
10690;3023;1;2;;;0;"";"";2
10691;3023;1;2;;;0;"";"";2
10692;3023;1;2;;;0;"";"";2
10693;3023;1;1;;;0;"";"";2
10694;3023;1;1;;;0;"";"";2
10695;3023;1;1;;;0;"";"";2
10696;3023;1;1;;;0;"";"";2
10697;3023;1;1;;;0;"";"";2
10698;3023;1;1;;;0;"";"";2
10699;3023;1;2;;;0;"";"";2
10700;3023;1;3;;;0;"";"";2
10701;3023;1;3;;;0;"";"";2
10702;3023;1;3;;;0;"";"";2
10703;3023;1;1;;;0;"";"";2
10704;3023;1;2;;;0;"";"";2
10705;3023;1;3;;;0;"";"";2
10706;3023;1;2;;;0;"";"";2
10707;3023;1;1;;;0;"";"";2
10708;3023;1;3;;;0;"";"";2
10709;3023;1;1;;;0;"";"";2
10710;3023;1;2;;;0;"";"";2
10711;3023;1;2;;;0;"";"";2
10712;3023;1;2;;;0;"";"";2
10713;3023;1;3;;;0;"";"";2
10714;3023;1;2;;;0;"";"";2
10715;3023;1;1;;;0;"";"";2
10716;3023;1;3;;;0;"";"";2
10717;3023;1;2;;;0;"";"";2
10718;3023;1;3;;;0;"";"";2
10719;3023;1;1;;;0;"";"";2
10720;3023;1;3;;;0;"";"";2
10721;3023;1;2;;;0;"";"";2
10722;3023;1;2;;;0;"";"";2
10723;3023;1;1;;;0;"";"";2
10724;3023;1;3;;;0;"";"";2
10725;3023;1;2;;;0;"";"";20
10726;3023;2;1;;;0;"";"";6
10727;3023;2;1;;;0;"";"";6
10728;3023;2;1;;;0;"";"";6
10729;3023;2;1;;;0;"";"";6
10730;3023;2;3;;;0;"";"";6
10731;3023;2;1;;;0;"";"";6
10732;3023;2;1;;;0;"";"";6
10733;3023;2;2;;;0;"";"";6
10734;3023;2;1;;;0;"";"";6
10735;3023;2;2;;;0;"";"";6
10736;3023;2;1;;;0;"";"";6
10737;3023;2;3;;;0;"";"";6
10738;3023;2;2;;;0;"";"";6
10739;3023;2;3;;;0;"";"";6
10740;3023;2;2;;;0;"";"";6
10741;3023;2;3;;;0;"";"";6
10742;3023;2;3;;;0;"";"";6
10743;3023;2;1;;;0;"";"";6
10744;3023;2;1;;;0;"";"";6
10745;3023;2;2;;;0;"";"";6
10746;3023;2;3;;;0;"";"";6
10747;3023;2;1;;;0;"";"";6
10748;3023;2;2;;;0;"";"";6
10749;3023;2;2;;;0;"";"";6
10750;3023;2;3;;;0;"";"";6
10751;3023;2;3;;;0;"";"";6
10752;3023;2;2;;;0;"";"";6
10753;3023;2;1;;;0;"";"";6
10754;3023;2;1;;;0;"";"";6
10755;3023;2;2;;;0;"";"";6
10756;3023;2;3;;;0;"";"";6
10757;3023;2;2;;;0;"";"";6
10758;3023;2;1;;;0;"";"";6
10759;3023;2;1;;;0;"";"";6
10760;3023;2;1;;;0;"";"";6
10761;3023;2;2;;;0;"";"";6
10762;3023;2;3;;;0;"";"";6
10763;3023;2;1;;;0;"";"";6
10764;3023;2;3;;;0;"";"";6
10765;3023;2;3;;;0;"";"";6
10766;3023;2;3;;;0;"";"";6
10767;3023;2;1;;;0;"";"";6
10768;3023;2;2;;;0;"";"";6
10769;3023;2;2;;;0;"";"";6
10770;3023;2;3;;;0;"";"";6
10771;3023;2;3;;;0;"";"";6
10772;3023;2;1;;;0;"";"";32
10773;3023;3;2;;;0;"";"";3
10774;3023;3;2;;;0;"";"";3
10775;3023;3;2;;;0;"";"";3
10776;3023;3;1;;;0;"";"";3
10777;3023;3;2;;;0;"";"";3
10778;3023;3;2;;;0;"";"";3
10779;3023;3;1;;;0;"";"";3
10780;3023;3;2;;;0;"";"";3
10781;3023;3;3;;;0;"";"";3
10782;3023;3;1;;;0;"";"";3
10783;3023;3;1;;;0;"";"";3
10784;3023;3;3;;;0;"";"";3
10785;3023;3;2;;;0;"";"";3
10786;3023;3;3;;;0;"";"";3
10787;3023;3;3;;;0;"";"";3
10788;3023;3;1;;;0;"";"";3
10789;3023;3;1;;;0;"";"";3
10790;3023;3;2;;;0;"";"";3
10791;3023;3;2;;;0;"";"";3
10792;3023;3;3;;;0;"";"";3
10793;3023;3;3;;;0;"";"";3
10794;3023;3;2;;;0;"";"";3
10795;3023;3;1;;;0;"";"";3
10796;3023;3;1;;;0;"";"";3
10797;3023;3;3;;;0;"";"";3
10798;3023;3;1;;;0;"";"";3
10799;3023;3;2;;;0;"";"";3
10800;3023;3;1;;;0;"";"";24
10801;3023;4;1;;;0;"";"";4
10802;3023;4;2;;;0;"";"";4
10803;3023;4;1;;;0;"";"";4
10804;3023;4;3;;;0;"";"";4
10805;3023;4;3;;;0;"";"";4
10806;3023;4;1;;;0;"";"";4
10807;3023;4;3;;;0;"";"";4
10808;3023;4;1;;;0;"";"";4
10809;3023;4;1;;;0;"";"";4
10810;3023;4;2;;;0;"";"";4
10811;3023;4;3;;;0;"";"";4
10812;3023;4;1;;;0;"";"";4
10813;3023;4;3;;;0;"";"";4
10814;3023;4;3;;;0;"";"";4
10815;3023;5;3;;;0;"";"";4
10816;3023;5;2;;;0;"";"";4
10817;3023;5;2;;;0;"";"";4
10818;3023;5;2;;;0;"";"";4
10819;3023;5;3;;;0;"";"";4
10820;3023;5;2;;;0;"";"";4
10821;3023;5;1;;;0;"";"";4
10822;3023;5;3;;;0;"";"";4
10823;3023;5;2;;;0;"";"";4
10824;3023;5;3;;;0;"";"";4
10825;3023;5;3;;;0;"";"";4
10826;3023;5;2;;;0;"";"";4
10827;3023;5;2;;;0;"";"";4
10828;3023;5;1;;;0;"";"";17
10829;3023;6;3;;;0;"";"";3
10830;3023;6;1;;;0;"";"";3
10831;3023;6;1;;;0;"";"";3
10832;3023;6;2;;;0;"";"";6
10833;3023;7;1;;;0;"";"";2
10834;3023;7;2;;;0;"";"";2
10835;3023;7;3;;;0;"";"";2
10836;3023;7;3;;;0;"";"";2
10837;3023;7;2;;;0;"";"";2
10838;3023;7;2;;;0;"";"";2
10839;3023;7;3;;;0;"";"";2
10840;3023;7;2;;;0;"";"";2
10841;3023;7;3;;;0;"";"";2
10842;3023;7;1;;;0;"";"";2
10843;3023;7;1;;;0;"";"";2
10844;3023;7;3;;;0;"";"";2
10845;3023;7;2;;;0;"";"";2
10846;3023;7;1;;;0;"";"";2
10847;3023;7;2;;;0;"";"";2
10848;3023;7;3;;;0;"";"";2
10849;3023;7;2;;;0;"";"";2
10850;3023;7;1;;;0;"";"";2
10851;3023;7;2;;;0;"";"";2
10852;3023;7;2;;;0;"";"";2
10853;3023;7;1;;;0;"";"";2
10854;3023;7;2;;;0;"";"";2
10855;3023;7;3;;;0;"";"";2
10856;3023;7;3;;;0;"";"";2
10857;3023;7;1;;;0;"";"";2
10858;3023;7;2;;;0;"";"";2
10859;3023;7;3;;;0;"";"";2
10860;3023;7;3;;;0;"";"";2
10861;3023;7;2;;;0;"";"";2
10862;3023;7;1;;;0;"";"";2
10863;3023;7;2;;;0;"";"";2
10864;3023;7;2;;;0;"";"";2
10865;3023;7;3;;;0;"";"";2
10866;3023;7;3;;;0;"";"";2
10867;3023;7;2;;;0;"";"";2
10868;3023;7;1;;;0;"";"";2
10869;3023;7;2;;;0;"";"";2
10870;3023;7;3;;;0;"";"";2
10871;3023;7;1;;;0;"";"";2
10872;3023;7;1;;;0;"";"";2
10873;3023;7;2;;;0;"";"";2
10874;3023;7;1;;;0;"";"";2
10875;3023;7;3;;;0;"";"";2
10876;3023;7;2;;;0;"";"";2
10877;3023;7;2;;;0;"";"";2
10878;3023;7;1;;;0;"";"";2
10879;3023;7;3;;;0;"";"";2
10880;3023;7;2;;;0;"";"";2
10881;3023;7;3;;;0;"";"";2
10882;3023;7;3;;;0;"";"";2
10883;3023;7;3;;;0;"";"";2
10884;3023;7;3;;;0;"";"";2
10885;3023;7;3;;;0;"";"";2
10886;3023;7;1;;;0;"";"";2
10887;3023;7;2;;;0;"";"";2
10888;3023;7;3;;;0;"";"";2
10889;3023;7;2;;;0;"";"";2
10890;3023;7;3;;;0;"";"";2
10891;3023;7;1;;;0;"";"";2
10892;3023;7;2;;;0;"";"";2
10893;3023;7;1;;;0;"";"";2
10894;3023;7;3;;;0;"";"";2
10895;3023;7;1;;;0;"";"";2
10896;3023;7;1;;;0;"";"";2
10897;3023;7;3;;;0;"";"";2
10898;3023;7;2;;;0;"";"";8
10899;3023;8;3;;;0;"";"";4
10900;3023;8;2;;;0;"";"";4
10901;3023;8;1;;;0;"";"";4
10902;3023;8;1;;;0;"";"";4
10903;3023;8;2;;;0;"";"";4
10904;3023;8;3;;;0;"";"";4
10905;3023;8;3;;;0;"";"";4
10906;3023;8;1;;;0;"";"";4
10907;3023;8;1;;;0;"";"";4
10908;3023;8;3;;;0;"";"";4
10909;3023;8;1;;;0;"";"";4
10910;3023;8;1;;;0;"";"";4
10911;3023;8;1;;;0;"";"";4
10912;3023;8;3;;;0;"";"";4
10913;3023;8;1;;;0;"";"";4
10914;3023;8;3;;;0;"";"";4
10915;3023;8;2;;;0;"";"";4
10916;3023;8;3;;;0;"";"";4
10917;3023;8;1;;;0;"";"";4
10918;3023;8;3;;;0;"";"";4
10919;3023;8;2;;;0;"";"";4
10920;3023;8;1;;;0;"";"";4
10921;3023;8;2;;;0;"";"";4
10922;3023;8;3;;;0;"";"";4
10923;3023;8;2;;;0;"";"";4
10924;3023;8;3;;;0;"";"";4
10925;3023;8;3;;;0;"";"";4
10926;3023;8;1;;;0;"";"";4
10927;3023;8;1;;;0;"";"";4
10928;3023;8;2;;;0;"";"";4
10929;3023;8;1;;;0;"";"";4
10930;3023;8;1;;;0;"";"";4
10931;3023;8;3;;;0;"";"";4
10932;3023;8;3;;;0;"";"";4
10933;3023;8;2;;;0;"";"";4
10934;3023;8;2;;;0;"";"";4
10935;3023;8;1;;;0;"";"";4
10936;3023;8;2;;;0;"";"";4
10937;3023;8;3;;;0;"";"";4
10938;3023;8;1;;;0;"";"";6
10939;3023;10;2;;;0;"";"";5
10940;3023;10;3;;;0;"";"";5
10941;3023;10;1;;;0;"";"";5
10942;3023;10;1;;;0;"";"";5
10943;3023;10;2;;;0;"";"";5
10944;3023;10;3;;;0;"";"";5
10945;3023;10;2;;;0;"";"";5
10946;3023;10;2;;;0;"";"";5
10947;3023;10;2;;;0;"";"";5
10948;3023;10;1;;;0;"";"";5
10949;3023;10;1;;;0;"";"";5
10950;3023;10;3;;;0;"";"";5
10951;3023;10;2;;;0;"";"";5
10952;3023;10;3;;;0;"";"";5
10953;3023;10;2;;;0;"";"";5
10954;3023;10;1;;;0;"";"";5
10955;3023;10;2;;;0;"";"";7
10956;3254;1;1;;;0;"";"";2
10957;3254;1;3;;;0;"";"";2
10958;3254;1;2;;;0;"";"";2
10959;3254;1;2;;;0;"";"";2
10960;3254;1;3;;;0;"";"";2
10961;3254;1;2;;;0;"";"";2
10962;3254;1;1;;;0;"";"";2
10963;3254;1;1;;;0;"";"";2
10964;3254;1;3;;;0;"";"";2
10965;3254;1;2;;;0;"";"";2
10966;3254;1;3;;;0;"";"";2
10967;3254;1;1;;;0;"";"";2
10968;3254;1;3;;;0;"";"";2
10969;3254;1;2;;;0;"";"";2
10970;3254;1;2;;;0;"";"";2
10971;3254;1;2;;;0;"";"";2
10972;3254;1;1;;;0;"";"";2
10973;3254;1;1;;;0;"";"";2
10974;3254;1;3;;;0;"";"";2
10975;3254;1;1;;;0;"";"";2
10976;3254;1;3;;;0;"";"";2
10977;3254;1;3;;;0;"";"";2
